Species,ID,B1,B2,betweenness,cherries,closeness,colless,DelW,I2,ILnumber,kurtosis,maxHeight,maxWidth,pitchforks,sackin,skewness,stairs1,stairs2,treeSize
Listeria,8999,20.7778138528139,3.853759765625,3071,12,0.00170068027210884,189,8,30.5269895741413,25,7.97436972580066,13,16,6,377,1.92751095421572,0.729166666666667,0.500850636971961,49
Listeria,9048,18.5960678210678,3.56787109375,2107,11,0.00238095238095238,190,2,23.8415299321862,19,11.3949348540362,13,10,5,334,2.92994352292036,0.7,0.529718265320139,41
Listeria,9118,51.5985861360861,4.22077941894531,12215,32,7.59301442672741e-4,575,8,50.5390316457721,36,18.9726030813607,17,26,18,1019,3.67086016404711,0.646464646464647,0.608809253456012,100
Listeria,9284,19.8261904761905,4.6015625,1671,12,0.00286532951289398,57,4,15.7547201336675,13,3.1804044278434,8,16,8,215,0.758333716371841,0.638888888888889,0.690267756934424,37
Listeria,9320,38.273088023088,5.24609375,6671,22,0.001001001001001,232,8,40.2476885476885,32,3.15452830749595,12,24,16,580,0.651226209540287,0.666666666666667,0.604673656541841,76
Listeria,9397,20.1813242313242,3.7454833984375,2459,11,0.00149253731343284,194,4,26.9206349206349,24,8.85156416347219,14,12,7,380,2.43230116584244,0.688888888888889,0.5370959881383,46
Listeria,9483,16.9123015873016,4.1083984375,1455,10,0.00316455696202532,105,4,19.1993851559069,15,3.8337632877505,11,12,6,229,1.17394640764841,0.705882352941177,0.575110430243768,35
Listeria,9518,43.980511577747,4.54282382730162,10253,28,4.47227191413238e-4,1071,6,60.6181922571896,43,5.19844388371376,35,16,14,1425,1.4474018896865,0.704081632653061,0.490321571801893,99
Listeria,9619,17.0777528027528,3.47824096679688,1753,11,0.00251256281407035,200,4,22.1097232516587,16,4.44520705594591,16,8,4,320,1.44619191383015,0.675675675675676,0.512429484488308,38
Listeria,9656,32.2373972218012,3.69277763366699,5429,21,7.86782061369001e-4,501,4,37.7109877703995,28,5.46164548006135,20,12,8,781,1.65821410734663,0.63768115942029,0.541899931538915,70
Listeria,9776,38.5449369043409,4.5039005279541,9819,23,6.79347826086957e-4,521,6,55.231450130483,43,11.2414665162524,20,18,13,905,2.80474065844258,0.738636363636364,0.497254732489267,89
Listeria,9900,38.7508892852933,4.4911060333252,10245,24,6.80272108843537e-4,531,8,54.2245446546917,42,26.2284311101582,20,20,11,911,4.15862404761009,0.719101123595506,0.497498157768969,90
Listeria,9990,27.3051587301587,3.8857421875,2877,17,0.00190839694656489,178,4,21.8619116263853,16,10.0317161307506,11,18,10,390,2.90417498619225,0.591836734693878,0.67128169449598,50
Listeria,10064,48.6264572845455,3.97374725341797,10713,31,7.65110941086458e-4,638,4,47.6586200472857,32,11.5446805372806,18,20,14,1036,2.77941751826427,0.623655913978495,0.598444137487038,94
Listeria,10177,41.1049264317218,4.32490199804306,9083,26,6.72494956287828e-4,720,6,46.6180340168325,34,12.530015696187,25,16,12,1042,2.98711393183891,0.635294117647059,0.544413534207963,86
Listeria,10296,34.5761655011655,4.31182861328125,6269,22,9.72762645914397e-4,379,6,37.6996817191626,27,4.71410137735611,16,14,10,665,1.22006392515234,0.642857142857143,0.568611682747688,71
Listeria,10408,46.1245092325975,4.59722518920898,10645,28,6.58327847267939e-4,543,8,50.9228876040673,39,13.366473060789,19,20,15,949,3.05261650898607,0.659574468085106,0.566764154757419,95
Listeria,10506,33.5102924852925,4.3353271484375,6075,20,0.00120772946859903,271,8,38.2278887628066,29,5.13725464495914,14,20,10,557,1.31703296020585,0.676470588235294,0.56807167467794,69
Listeria,10575,32.5544011544012,5.02880859375,4635,22,0.00146842878120411,145,6,24.5244113373184,16,3.39494073436774,12,22,7,417,0.854409694759159,0.576271186440678,0.666318723372562,60
Listeria,10690,46.3655122655123,4.91064453125,9251,27,8.60585197934596e-4,357,6,45.4492407431679,36,5.1670486709508,12,22,16,763,1.48004384376948,0.651685393258427,0.621645098057039,90
Listeria,10780,37.6083694083694,5.266357421875,6665,24,0.00109289617486339,186,8,33.9995136994463,25,4.65080906599164,13,26,10,536,1.40182211302607,0.611111111111111,0.632549460570294,73
Listeria,10922,37.1108877233877,3.37213134765625,8531,20,8.50340136054422e-4,560,6,50.6352371730191,42,8.27800546397045,17,20,15,904,2.14008770469781,0.740740740740741,0.52583862521753,82
Listeria,11004,28.5805916305916,4.609130859375,4151,17,0.00148588410104012,173,6,29.9332683982684,24,15.5451575959658,13,20,9,417,3.35239260708628,0.666666666666667,0.596488326211262,58
Listeria,11061,50.5531496281496,5.6287841796875,11759,31,8.01924619085806e-4,296,10,49.4455770758907,35,9.677338682838,14,34,19,752,2.09562206227299,0.65625,0.611788977956741,97
Listeria,11159,39.6326353170393,4.44253349304199,8015,25,7.63358778625954e-4,470,8,50.5834566483886,35,18.9670942282588,20,22,14,818,3.70310555014995,0.702380952380952,0.520037447954376,85
Listeria,11244,30.4564213564214,4.5400390625,3735,20,0.0014265335235378,209,6,25.7988263520031,18,5.57521590653556,13,16,8,455,1.80852076752134,0.578947368421053,0.637753334440994,58
Listeria,11342,34.1200057968011,5.05273425579071,6135,23,9.14076782449726e-4,371,8,34.3110526728174,26,10.4017041870701,24,22,4,663,2.44997710483523,0.591549295774648,0.578411936058341,72
Listeria,11458,41.4699319817273,4.91204907000065,11261,26,5.81395348837209e-4,698,6,59.0981223345592,44,6.80486513712329,27,24,11,1074,1.89225124895658,0.715789473684211,0.485936192124533,96
Listeria,11577,26.6610861360861,4.47262573242188,3121,18,0.00158982511923688,195,4,23.1468010011022,15,11.2242962517133,16,12,7,397,3.02046463993378,0.58,0.63105383270429,51
Listeria,11628,28.8601301476301,4.08586120605469,4703,18,0.00113507377979569,289,4,36.7708042630678,28,6.99959237158744,17,16,8,561,2.16505182397374,0.698412698412698,0.532573070254167,64
Listeria,11691,44.4515984015984,4.88983154296875,10459,28,7.4794315632012e-4,381,6,44.9593729957636,34,7.08499566100411,15,22,11,793,2.05775098958227,0.617977528089888,0.589009510074997,90
Listeria,11781,30.402148653944,4.02845191955566,5087,20,9.40733772342427e-4,533,4,37.6181617424184,27,11.766547660617,25,12,5,763,3.05567198374666,0.636363636363636,0.515186534215279,67
Listeria,11866,46.3622766122766,4.97479248046875,9657,28,9.08265213442325e-4,376,10,43.3491264482644,34,3.70428910905814,15,24,14,780,1.17857553160391,0.595505617977528,0.630565132404899,90
Listeria,11980,42.807288718222,4.13467764761299,11639,26,6.02772754671489e-4,842,6,57.2556276815361,44,9.1253232783813,31,18,14,1210,2.30509000182646,0.684210526315789,0.513025866758068,96
Listeria,12078,22.7032106782107,4.1357421875,2721,14,0.00182149362477231,195,6,24.6619107744108,19,7.24288088683091,13,14,7,379,2.10488961198189,0.695652173913043,0.58420596070025,47
Listeria,12181,22.2123015873016,4.6904296875,2133,13,0.00231481481481481,107,6,21.4454725491311,17,4.92643539369805,11,16,8,275,1.67292011548113,0.619047619047619,0.627594429380144,43
Listeria,12223,43.2006063381063,4.53001403808594,9031,28,8.07102502017756e-4,515,6,43.3982313487008,30,11.0684705841256,17,16,11,865,2.4379225312778,0.635294117647059,0.580309063143526,86
Listeria,12404,42.8081371099324,3.59458285570145,12033,24,6.21504039776259e-4,843,6,63.1361551586386,51,13.0362821220876,25,24,17,1267,2.69059243027446,0.73469387755102,0.500375787880428,99
Listeria,12511,21.5884920634921,4.615234375,2147,13,0.00242718446601942,92,4,20.4872560772561,16,2.57289889630401,10,18,7,262,0.621892397981325,0.634146341463415,0.630552868834947,42
Listeria,12595,21.2627344877345,4.391357421875,2801,12,0.00205761316872428,162,4,28.0671992481203,23,6.37048263160169,13,14,6,342,1.81963668079079,0.717391304347826,0.53879145861243,47
Listeria,12668,36.7322497028529,3.1900167895073,10949,22,4.19111483654652e-4,1938,6,69.5711482935244,56,54.5424709593613,45,12,12,2266,6.5971724108745,0.747474747474748,0.404406203124147,100
Listeria,12769,38.8804005634888,4.38496017456055,9339,22,6.24219725343321e-4,523,6,54.9326110117707,46,21.8294271214989,19,20,12,915,4.34957303200149,0.730337078651685,0.502888232465294,90
Listeria,12898,28.3288075219988,3.04284298373386,7191,16,6.14250614250614e-4,827,6,59.0658012036273,49,20.4105267888452,32,16,10,1101,4.08709831391708,0.8,0.384210723219326,81
Listeria,12993,35.2638449110804,2.53247092926176,8671,21,5.10725229826353e-4,1151,6,59.4041169801604,47,24.9785552661666,35,20,12,1453,4.54642283646757,0.75,0.436938926579936,89
Listeria,13084,30.3120532245532,4.70771789550781,5823,18,8.92060660124889e-4,341,4,43.3978925408281,34,8.94005970833173,17,18,9,633,2.57640282756635,0.72463768115942,0.502216491966988,70
Listeria,13154,35.97090172899,3.63231658935547,7075,23,8.23045267489712e-4,537,4,41.9057951551868,31,31.173002190828,19,14,8,845,5.15202015374334,0.644736842105263,0.543899160995646,77
Listeria,13230,29.109644695578,3.88246736489236,6295,17,5.33049040511727e-4,893,4,55.0237140304321,44,19.6788045889345,30,10,11,1151,4.09355810843016,0.779220779220779,0.402954988538894,78
Listeria,13308,35.3490705922619,4.00783728668466,10545,20,5.4525627044711e-4,1308,4,56.6605840441661,50,11.3680176084294,32,16,10,1670,2.77900917254156,0.707865168539326,0.470201703732631,90
Listeria,13436,20.7003370597411,3.73590207099915,2535,13,0.00117370892018779,433,2,32.9605643862656,24,4.95261101162078,23,10,7,583,1.67798392405139,0.73469387755102,0.443267819030759,50
Listeria,13519,40.1405058523012,3.06819622218609,9179,24,4.62534690101758e-4,1145,4,60.3309404064116,46,20.142691296664,27,12,15,1505,4.13026817570101,0.731182795698925,0.475559497523493,94
Listeria,13685,25.4718253968254,4.2626953125,2711,16,0.00188679245283019,160,6,24.362582205029,17,7.91195982983339,11,16,8,350,2.0557298606172,0.625,0.611668105024304,49
Listeria,13733,42.8912448662449,4.42236328125,9887,26,8e-4,502,6,48.1488514803198,38,13.3036428827093,16,18,11,896,2.79315763606508,0.640449438202247,0.573313485274341,90
Listeria,13899,26.381072990477,4.29356670379639,3245,17,0.00118343195266272,373,4,30.3198681277559,21,5.78958091091387,21,14,8,559,1.69586112792352,0.648148148148148,0.539306134126624,55
Listeria,13955,20.9739301333342,4.36791896820068,2993,12,0.00136798905608755,301,4,34.8831499872676,28,15.2220660344398,21,12,7,473,3.11323675659619,0.764705882352941,0.452757272241725,52
Listeria,14041,48.5720922051804,4.59023284912109,10939,31,6.62251655629139e-4,617,6,50.6097074598223,36,4.23057445221883,18,20,10,1017,1.27419466552615,0.618556701030928,0.571270540679929,98
Listeria,14139,16.9460678210678,4.07568359375,1345,10,0.00267379679144385,106,6,19.112012987013,15,4.14481695354593,12,16,7,230,1.358612769803,0.676470588235294,0.573825439266616,35
Listeria,14177,21.6453587047627,3.32053518295288,2315,14,0.00145137880986938,396,2,27.4474331336384,19,11.0304039097205,22,8,8,540,2.87132014266868,0.673913043478261,0.512267839451879,47
Listeria,14259,45.2811090655131,3.49900341033936,10971,28,5.77700751010976e-4,779,6,55.334061378372,41,23.5671172783841,21,22,13,1175,4.31812562142756,0.677083333333333,0.528415158433776,97
Listeria,14420,37.7459738790621,3.33301544189453,9507,22,7.99360511590727e-4,608,4,52.9809923045616,42,4.90187099741803,18,20,12,956,1.60243614034562,0.717647058823529,0.500774316143245,86
Salmonella,34941,23.4730158730159,4.931640625,2825,13,0.00186915887850467,106,8,27.4174012158055,23,3.92627281985158,10,22,10,318,1.4435576055087,0.729166666666667,0.585914606227106,49
Salmonella,34990,30.7968253968254,4.96875,4371,19,0.0016025641025641,165,6,27.0010349859174,21,5.03223101534287,11,20,9,419,1.47229899340076,0.603448275862069,0.641121276096646,59
Salmonella,35096,34.0257686757687,4.4217529296875,5347,22,0.00136054421768707,263,8,29.7147388029741,21,7.9931272129724,14,20,8,533,2.34730831088889,0.578125,0.628476321448892,65
Salmonella,35185,34.2917872761913,3.23436546325684,6827,20,9.62463907603465e-4,502,4,46.2537488707224,36,10.9867723896601,20,18,13,794,2.841536219389,0.706666666666667,0.515039527777459,76
Salmonella,35261,36.859126984127,5.0986328125,6975,21,0.00102774922918808,207,8,40.8878065193855,34,9.04678974776485,11,26,14,567,2.45622342322308,0.666666666666667,0.591196188635213,76
Salmonella,35363,47.6923663754546,3.50284576416016,11765,28,6.71140939597315e-4,763,6,59.9930695396968,44,7.28604859169409,19,24,18,1159,2.1530490749063,0.707070707070707,0.531753862887223,100
Salmonella,35495,25.5419084999967,4.28417587280273,4347,16,0.00117924528301887,334,4,37.1220571945177,28,17.1865187171789,19,12,8,550,3.38343746311683,0.711864406779661,0.484432952949771,60
Salmonella,35554,41.7356203437086,4.78911590576172,10419,24,7.23589001447178e-4,505,6,54.5723953067951,44,11.2614939827761,18,18,14,897,2.78171674769169,0.725274725274725,0.533084133375958,92
Salmonella,35646,18.8722582972583,4.09375,2235,11,0.00193050193050193,156,6,24.9189046725632,21,4.1930067348637,12,12,5,316,1.46898365831109,0.69047619047619,0.524586995705008,43
Salmonella,35694,27.9420037264078,4.34475779533386,4865,17,0.00100704934541793,386,6,39.3230807489223,30,4.4481745512348,23,18,9,620,1.4187183664461,0.714285714285714,0.497843155683521,64
Salmonella,35789,32.4901362600198,4.41818238049746,10345,18,5.32197977647685e-4,757,4,66.6320596070596,57,14.2780408322308,28,16,9,1111,3.16140929319495,0.782608695652174,0.394032362575314,93
Salmonella,35908,51.1162448662449,4.81784057617188,11769,33,7.08215297450425e-4,501,6,48.3748461855982,34,7.58602975432461,16,26,13,943,1.96585913164229,0.616161616161616,0.603922051335827,100
Salmonella,36027,21.4848956598957,4.00921630859375,2829,12,0.00194931773879142,208,6,29.5942065890915,24,5.99471079346815,15,14,8,378,1.68339730563147,0.74468085106383,0.515771167366912,48
Salmonella,36125,35.5462412587413,3.95750427246094,7181,21,9.15750915750916e-4,419,6,48.5720940009026,37,7.94774427041077,17,20,12,749,2.13373184902265,0.705128205128205,0.516009129626955,79
Salmonella,36242,46.1067571317571,4.47006225585938,11939,28,6.50195058517555e-4,485,6,56.6035544929554,44,7.07830810201214,16,26,14,941,2.21710266560471,0.696969696969697,0.538603864037668,100
Salmonella,36451,18.2190476190476,4.33203125,1715,11,0.0026525198938992,85,4,18.2920634920635,15,4.60892778600636,9,14,6,233,1.67306780354126,0.694444444444444,0.614914064732905,37
Salmonella,36487,43.1504079254079,5.24801635742188,10121,25,8.110300081103e-4,331,8,49.3569596281564,39,6.62712251786632,16,24,17,731,1.97176205734927,0.670454545454545,0.575916313924566,89
Salmonella,36588,19.0456349206349,3.1103515625,1559,12,0.0028169014084507,127,6,17.9787009665526,13,5.52969256895325,11,14,6,261,1.65813783304073,0.638888888888889,0.61231953191383,37
Salmonella,36651,47.1613779194662,3.40389251708984,10241,30,8.4530853761623e-4,495,8,43.2674474502652,30,10.8129777216834,18,24,17,891,2.26512856250233,0.617977528089888,0.61933400062504,90
Salmonella,36774,25.9198773448773,4.420166015625,2775,17,0.002,166,4,21.6713154257961,14,7.65657696399323,13,14,8,348,1.98447589076865,0.617021276595745,0.638638172638139,48
Salmonella,36821,20.3721315590729,2.56460763944779,3295,14,8.43170320404722e-4,946,4,38.2171871953226,29,26.2918528810975,34,8,5,1108,4.80676218335832,0.714285714285714,0.391063284879773,57
Salmonella,36895,33.1634670884671,3.4364013671875,4785,19,0.00142450142450142,277,6,33.4407530474933,27,18.5912316010873,14,22,13,543,3.61845270892396,0.640625,0.617232414563705,65
Salmonella,36959,32.1784414115296,2.99962997436523,5171,20,0.00109649122807018,438,4,37.3067413910377,27,19.3616599749381,19,16,10,692,3.48347231043508,0.666666666666667,0.549809951825544,67
Salmonella,37026,26.3159581777535,3.62554955482483,3813,17,0.00105263157894737,536,4,34.4033097524363,25,10.0559659706129,26,12,7,724,2.60462518186791,0.672413793103448,0.499793465389616,59
Salmonella,37169,36.6257089101129,2.92651104927063,7497,23,6.1012812690665e-4,698,6,48.2816688895552,36,15.0722898628959,23,18,12,1022,3.26542305120981,0.703703703703704,0.510323045938914,82
Salmonella,37265,27.6778734122774,3.08753395080566,4881,16,9.69932104752667e-4,463,4,38.7983796947089,33,38.1613751229929,20,14,9,707,5.50980818443631,0.6875,0.50052839279389,65
Salmonella,37379,38.6195903055236,4.04965989664197,9239,26,5.30222693531283e-4,1068,6,46.4409992191663,34,20.5378366442776,30,12,7,1382,3.69818306610195,0.635294117647059,0.511403067274821,86
Salmonella,37529,39.0833254305609,3.14891214962699,10535,24,4.27899015832264e-4,1557,4,65.8504500161705,50,10.7415330800634,36,10,12,1887,2.60586948355558,0.742268041237113,0.432165642856364,98
Salmonella,37627,28.3724890305773,4.39109420776367,5247,16,0.00109409190371991,374,6,40.9307696124702,34,5.11696453558924,19,18,8,622,1.64749058433002,0.723076923076923,0.502370218532296,66
Salmonella,37728,43.5390984015984,3.71226501464844,9989,27,7.54716981132075e-4,548,8,47.9758135911914,37,20.4591455308564,17,22,11,940,4.03669593701934,0.655555555555556,0.565625558221216,91
Salmonella,37833,26.6794011544012,4.5986328125,3587,15,0.00143472022955524,157,4,30.005128186006,25,7.62693643772232,12,18,10,403,1.9027682102242,0.703703703703704,0.595133511148004,55
Salmonella,37887,35.6539432789433,5.35836791992188,6313,22,0.00114025085518814,223,12,37.4598679098679,28,4.41359554296368,16,26,12,537,1.26467966990891,0.661971830985915,0.589698189134809,72
Salmonella,37959,36.0789603511958,3.44619077668176,9803,23,4.49236298292902e-4,1420,4,60.3642909637814,45,62.4501450991535,36,12,12,1728,7.29551265062021,0.744444444444444,0.430517133151469,91
Salmonella,38050,27.0519591519592,4.15869140625,4137,16,0.00137931034482759,276,6,31.5165521532971,25,6.7542437911786,14,12,10,500,2.05515010180848,0.678571428571429,0.560155735101592,57
Salmonella,38195,32.5964048808089,2.33797669410706,7449,19,8.33333333333333e-4,878,6,48.5801009383692,40,9.5095707178674,23,18,10,1170,2.54408399466958,0.727272727272727,0.479629523893626,78
Salmonella,38278,41.4115930983884,2.74587705731392,11605,23,5.65610859728507e-4,867,6,61.8681219798528,52,57.9069858947279,26,20,12,1263,6.85948517619935,0.731958762886598,0.487807398417396,98
Salmonella,38457,30.3500111000111,3.0611572265625,4357,19,0.00114285714285714,313,4,33.1241926128315,24,11.1129593942304,14,16,10,567,2.84085541874819,0.672131147540984,0.571848965721252,62
Salmonella,38519,19.3127344877345,3.958984375,1861,11,0.00208333333333333,159,4,23.8140193140193,19,4.92834758420403,12,10,8,303,1.80084769795991,0.725,0.541754155455528,41
Salmonella,38560,30.9818416662457,4.11553525924683,7931,17,6.25782227784731e-4,539,6,54.6060789987261,48,16.7993805341388,22,20,9,887,3.6394726680926,0.740740740740741,0.445727499574276,82
Salmonella,38648,16.5881063381063,2.20526123046875,2159,9,0.00168634064080944,302,4,29.6786903155324,26,14.9411903456364,16,10,6,458,3.22927484465393,0.790697674418605,0.439128648887112,44
Salmonella,38708,42.9089120948454,2.53571563772857,12705,27,5.87199060481503e-4,1629,6,58.0822704061652,45,64.7644503438176,31,18,13,2027,7.41343067199928,0.683673469387755,0.500978481283306,99
Salmonella,38825,22.0640623265623,3.64683532714844,2771,14,0.0016750418760469,273,4,26.884233216025,20,10.6801100304038,17,12,6,443,2.74701040709926,0.659574468085106,0.532549171705476,48
Salmonella,38959,19.6694194694195,3.88275146484375,2175,12,0.00172117039586919,200,4,25.7312032170728,20,6.35308084342005,15,12,5,358,2.05887255575551,0.697674418604651,0.520711311672144,44
Salmonella,39066,30.9195650539691,3.34870910644531,5189,20,0.00100200400801603,598,4,39.3385103865788,27,11.7457957504591,20,12,9,836,2.58631856031922,0.681818181818182,0.511609738905892,67
Salmonella,39132,41.1992769341605,2.83988130092621,12421,25,5.48245614035088e-4,939,6,61.3578673050253,49,26.3801279855023,24,18,12,1345,4.23908840590671,0.704081632653061,0.480729578317384,99
Salmonella,39234,21.8941960816961,2.2476806640625,2989,13,0.00131752305665349,377,4,33.0196809158446,27,6.68266044212258,17,12,6,577,2.0789335514724,0.711538461538462,0.478243660736503,53
Salmonella,39286,22.934685671627,2.6003420939669,4309,14,7.41839762611276e-4,1048,4,43.2827573630529,35,49.8837654715275,33,10,8,1238,6.74601365060506,0.758064516129032,0.401834213452584,63
Salmonella,39387,21.8801337551338,3.3988037109375,2427,13,0.00214132762312634,226,4,24.4002372721559,19,10.9543763073057,14,12,7,386,2.56967568174238,0.681818181818182,0.570604162922274,45
Salmonella,39431,43.9193144274027,4.54924774169922,12419,25,6.72494956287828e-4,696,6,60.2094633779972,49,5.97124946815627,18,16,15,1104,2.04128630163245,0.704081632653061,0.515918916751851,99
Salmonella,39573,47.1868548118548,5.17532348632812,12345,28,6.52315720808871e-4,421,6,55.9050894720541,44,8.47056598000355,16,30,14,885,2.2989113369734002,0.686868686868687,0.557887929091182,100
Salmonella,39680,44.7760604591487,4.84781646728516,11547,25,6.26174076393237e-4,627,6,60.2509469232948,50,14.422604455729,19,18,14,1047,3.27945476777516,0.717171717171717,0.523313944508657,100
Salmonella,39866,41.73389468569,3.64556354284286,10437,26,6.48508430609598e-4,732,6,55.1811593099032,40,7.67629694591353,25,20,14,1110,2.25449940320454,0.703296703296703,0.513598610738223,92
Salmonella,39995,16.9698773448773,3.35693359375,1389,10,0.00315457413249211,136,4,19.7206180915858,15,12.1412749682382,12,10,7,256,2.79073638201354,0.705882352941177,0.56920246708309,35
Salmonella,40032,19.2551587301587,4.2646484375,2211,10,0.00206611570247934,128,6,27.4620879120879,24,7.70570848821522,11,16,7,298,2.00979518683359,0.744186046511628,0.527355461901646,44
Salmonella,40077,19.8395525226408,3.20311737060547,1991,13,0.00199203187250996,268,4,26.233490899475,17,9.76757548227241,18,10,6,402,2.74999212205942,0.69047619047619,0.501387311420105,43
Salmonella,40176,22.7246031746032,4.794921875,2781,13,0.00178890876565295,124,6,27.0684049506327,23,10.1053394125884,11,18,6,330,2.33405528576705,0.6875,0.570528105401364,49
Salmonella,40225,22.6228858559741,4.35552215576172,3065,13,0.00150602409638554,273,4,32.6399138983622,26,7.30069512936112,18,14,8,453,2.12369571718969,0.745098039215686,0.496895060984245,52
Salmonella,40276,40.3370614464655,3.97695589065552,10129,25,7.33137829912023e-4,683,4,52.195431069569,39,14.004651775407,22,14,12,1037,2.8998314229098,0.681818181818182,0.520448827432471,89
Salmonella,40460,21.6739301333342,3.56104278564453,3247,13,0.00148367952522255,345,2,32.3012466268819,25,7.9654569574925,20,8,7,513,2.26943163641568,0.7,0.473074581850898,51
Salmonella,40510,25.4348956598957,4.15399169921875,3107,16,0.00180831826401447,234,4,28.0139852575336,19,5.47700516459361,15,14,9,416,1.7180551021763,0.66,0.566621111602536,51
Salmonella,40589,42.2485333079373,4.59033489227295,9403,27,7.73993808049536e-4,526,10,48.8227452479955,35,8.65397906190238,21,24,10,880,2.2692142601848,0.659090909090909,0.541659348175821,89
Salmonella,40678,42.6701441532324,5.24140167236328,10139,26,7.72200772200772e-4,396,8,50.3755011236995,39,7.14360609122444,18,28,11,788,1.92184204065346,0.677777777777778,0.54975361139902,91
Salmonella,40785,47.1086001416884,5.4251594543457,12541,28,6.97350069735007e-4,428,8,55.4604624398893,43,8.27984679046104,19,28,18,882,1.97696116340379,0.704081632653061,0.564225589923416,99
Salmonella,40899,18.9848956598957,3.85052490234375,1815,13,0.00225225225225225,199,4,20.5285898201688,13,5.75755088975056,15,8,5,329,1.76819376588845,0.657894736842105,0.55244203842602,39
Salmonella,40937,31.5891556972439,4.23809432983398,5529,19,0.00109289617486339,343,8,37.301862026862,30,9.82526627518499,19,18,9,619,2.30270011901217,0.671641791044776,0.557163613412973,68
Salmonella,41005,25.336544011544,3.61279296875,2399,17,0.00225225225225225,183,4,19.8085011403113,12,9.17104592382141,12,12,7,357,2.31496151047867,0.6,0.65301619368286,46
Salmonella,41059,36.818722943722904,5.148681640625,7901,21,9.11577028258888e-4,281,6,46.5939265211045,38,2.73334616206321,13,24,15,643,0.856268556375256,0.721518987341772,0.54948145029811,80
Salmonella,41139,28.3218253968254,4.77734375,3629,17,0.00168634064080944,150,6,25.9506634874559,21,21.571162552204,10,16,8,386,3.80914093309888,0.62962962962963,0.636286095768854,55
