"","tree","Location","Freq","cluster"
"2045","Escherichia_coli_Shigella53136.png","Tanzania",6,"cluster2"
"2046","Escherichia_coli_Shigella53136.png","United Kingdom",9,"cluster2"
"2047","Escherichia_coli_Shigella53136.png","USA",31,"cluster2"
"2048","Escherichia_coli_Shigella53136.png","Zambia",1,"cluster2"
"2049","Escherichia_coli_Shigella53233.png","Australia",4,"cluster2"
"2050","Escherichia_coli_Shigella53233.png","Brazil",1,"cluster2"
"2051","Escherichia_coli_Shigella53233.png","Canada",1,"cluster2"
"2052","Escherichia_coli_Shigella53233.png","China",6,"cluster2"
"2053","Escherichia_coli_Shigella53233.png","Denmark",4,"cluster2"
"2054","Escherichia_coli_Shigella53233.png","France",2,"cluster2"
"2055","Escherichia_coli_Shigella53233.png","Germany",1,"cluster2"
"2056","Escherichia_coli_Shigella53233.png","Mexico",1,"cluster2"
"2057","Escherichia_coli_Shigella53233.png","Netherlands",2,"cluster2"
"2058","Escherichia_coli_Shigella53233.png","New Zealand",1,"cluster2"
"2059","Escherichia_coli_Shigella53233.png","NULL",4,"cluster2"
"2060","Escherichia_coli_Shigella53233.png","Switzerland",1,"cluster2"
"2061","Escherichia_coli_Shigella53233.png","Tanzania",1,"cluster2"
"2062","Escherichia_coli_Shigella53233.png","United Kingdom",1,"cluster2"
"2063","Escherichia_coli_Shigella53233.png","USA",28,"cluster2"
"2064","Escherichia_coli_Shigella53403.png","Afghanistan",1,"cluster2"
"2065","Escherichia_coli_Shigella53403.png","Australia",2,"cluster2"
"2066","Escherichia_coli_Shigella53403.png","Canada",1,"cluster2"
"2067","Escherichia_coli_Shigella53403.png","China",5,"cluster2"
"2068","Escherichia_coli_Shigella53403.png","Denmark",1,"cluster2"
"2069","Escherichia_coli_Shigella53403.png","France",1,"cluster2"
"2070","Escherichia_coli_Shigella53403.png","Israel",3,"cluster2"
"2071","Escherichia_coli_Shigella53403.png","Mexico",3,"cluster2"
"2072","Escherichia_coli_Shigella53403.png","NULL",9,"cluster2"
"2073","Escherichia_coli_Shigella53403.png","United Kingdom",5,"cluster2"
"2074","Escherichia_coli_Shigella53403.png","USA",37,"cluster2"
"2075","Escherichia_coli_Shigella53518.png","Australia",1,"cluster2"
"2076","Escherichia_coli_Shigella53518.png","China",3,"cluster2"
"2077","Escherichia_coli_Shigella53518.png","Denmark",2,"cluster2"
"2078","Escherichia_coli_Shigella53518.png","Germany",1,"cluster2"
"2079","Escherichia_coli_Shigella53518.png","Netherlands",2,"cluster2"
"2080","Escherichia_coli_Shigella53518.png","NULL",7,"cluster2"
"2081","Escherichia_coli_Shigella53518.png","United Kingdom",6,"cluster2"
"2082","Escherichia_coli_Shigella53518.png","USA",30,"cluster2"
"2083","Escherichia_coli_Shigella53518.png","Vietnam",1,"cluster2"
"2084","Escherichia_coli_Shigella53856.png","Belgium",1,"cluster2"
"2085","Escherichia_coli_Shigella53856.png","Chile",1,"cluster2"
"2086","Escherichia_coli_Shigella53856.png","China",12,"cluster2"
"2087","Escherichia_coli_Shigella53856.png","Denmark",8,"cluster2"
"2088","Escherichia_coli_Shigella53856.png","Ecuador",1,"cluster2"
"2089","Escherichia_coli_Shigella53856.png","Germany",1,"cluster2"
"2090","Escherichia_coli_Shigella53856.png","Guatemala",1,"cluster2"
"2091","Escherichia_coli_Shigella53856.png","Israel",2,"cluster2"
"2092","Escherichia_coli_Shigella53856.png","Mali",1,"cluster2"
"2093","Escherichia_coli_Shigella53856.png","Mexico",1,"cluster2"
"2094","Escherichia_coli_Shigella53856.png","Netherlands",5,"cluster2"
"2095","Escherichia_coli_Shigella53856.png","NULL",6,"cluster2"
"2096","Escherichia_coli_Shigella53856.png","Sweden",1,"cluster2"
"2097","Escherichia_coli_Shigella53856.png","Switzerland",1,"cluster2"
"2098","Escherichia_coli_Shigella53856.png","Tanzania",2,"cluster2"
"2099","Escherichia_coli_Shigella53856.png","United Kingdom",4,"cluster2"
"2100","Escherichia_coli_Shigella53856.png","USA",35,"cluster2"
"2101","Escherichia_coli_Shigella53987.png","Denmark",3,"cluster2"
"2102","Escherichia_coli_Shigella53987.png","Germany",2,"cluster2"
"2103","Escherichia_coli_Shigella53987.png","Israel",3,"cluster2"
"2104","Escherichia_coli_Shigella53987.png","Netherlands",3,"cluster2"
"2105","Escherichia_coli_Shigella53987.png","NULL",12,"cluster2"
"2106","Escherichia_coli_Shigella53987.png","Sweden",1,"cluster2"
"2107","Escherichia_coli_Shigella53987.png","United Kingdom",18,"cluster2"
"2108","Escherichia_coli_Shigella53987.png","USA",48,"cluster2"
"2109","Escherichia_coli_Shigella54479.png","Australia",1,"cluster2"
"2110","Escherichia_coli_Shigella54479.png","Denmark",9,"cluster2"
"2111","Escherichia_coli_Shigella54479.png","France",2,"cluster2"
"2112","Escherichia_coli_Shigella54479.png","Germany",3,"cluster2"
"2113","Escherichia_coli_Shigella54479.png","India",1,"cluster2"
"2114","Escherichia_coli_Shigella54479.png","Israel",1,"cluster2"
"2115","Escherichia_coli_Shigella54479.png","Japan",1,"cluster2"
"2116","Escherichia_coli_Shigella54479.png","Lebanon",1,"cluster2"
"2117","Escherichia_coli_Shigella54479.png","Netherlands",8,"cluster2"
"2118","Escherichia_coli_Shigella54479.png","NULL",10,"cluster2"
"2119","Escherichia_coli_Shigella54479.png","Singapore",1,"cluster2"
"2120","Escherichia_coli_Shigella54479.png","Sweden",2,"cluster2"
"2121","Escherichia_coli_Shigella54479.png","Thailand",1,"cluster2"
"2122","Escherichia_coli_Shigella54479.png","United Kingdom",3,"cluster2"
"2123","Escherichia_coli_Shigella54479.png","USA",44,"cluster2"
"2124","Escherichia_coli_Shigella54771.png","Argentina",2,"cluster2"
"2125","Escherichia_coli_Shigella54771.png","Australia",1,"cluster2"
"2126","Escherichia_coli_Shigella54771.png","Brazil",1,"cluster2"
"2127","Escherichia_coli_Shigella54771.png","China",2,"cluster2"
"2128","Escherichia_coli_Shigella54771.png","Denmark",1,"cluster2"
"2129","Escherichia_coli_Shigella54771.png","Gambia",2,"cluster2"
"2130","Escherichia_coli_Shigella54771.png","Germany",1,"cluster2"
"2131","Escherichia_coli_Shigella54771.png","Guinea-Bissau",1,"cluster2"
"2132","Escherichia_coli_Shigella54771.png","Kenya",4,"cluster2"
"2133","Escherichia_coli_Shigella54771.png","Mali",3,"cluster2"
"2134","Escherichia_coli_Shigella54771.png","Mozambique",1,"cluster2"
"2135","Escherichia_coli_Shigella54771.png","Netherlands",3,"cluster2"
"2136","Escherichia_coli_Shigella54771.png","Norway",1,"cluster2"
"2137","Escherichia_coli_Shigella54771.png","NULL",6,"cluster2"
"2138","Escherichia_coli_Shigella54771.png","Saudi Arabia",1,"cluster2"
"2139","Escherichia_coli_Shigella54771.png","Sweden",1,"cluster2"
"2140","Escherichia_coli_Shigella54771.png","Switzerland",1,"cluster2"
"2141","Escherichia_coli_Shigella54771.png","Tanzania",2,"cluster2"
"2142","Escherichia_coli_Shigella54771.png","United Kingdom",19,"cluster2"
"2143","Escherichia_coli_Shigella54771.png","USA",36,"cluster2"
"2144","Escherichia_coli_Shigella54965.png","China",2,"cluster2"
"2145","Escherichia_coli_Shigella54965.png","Denmark",1,"cluster2"
"2146","Escherichia_coli_Shigella54965.png","Germany",1,"cluster2"
"2147","Escherichia_coli_Shigella54965.png","Netherlands",4,"cluster2"
"2148","Escherichia_coli_Shigella54965.png","NULL",8,"cluster2"
"2149","Escherichia_coli_Shigella54965.png","Poland",1,"cluster2"
"2150","Escherichia_coli_Shigella54965.png","Spain",1,"cluster2"
"2151","Escherichia_coli_Shigella54965.png","Tanzania",3,"cluster2"
"2152","Escherichia_coli_Shigella54965.png","United Kingdom",4,"cluster2"
"2153","Escherichia_coli_Shigella54965.png","USA",33,"cluster2"
"2154","Escherichia_coli_Shigella55038.png","Brazil",2,"cluster2"
"2155","Escherichia_coli_Shigella55038.png","Canada",1,"cluster2"
"2156","Escherichia_coli_Shigella55038.png","China",6,"cluster2"
"2157","Escherichia_coli_Shigella55038.png","Germany",1,"cluster2"
"2158","Escherichia_coli_Shigella55038.png","Netherlands",2,"cluster2"
"2159","Escherichia_coli_Shigella55038.png","NULL",7,"cluster2"
"2160","Escherichia_coli_Shigella55038.png","Tanzania",3,"cluster2"
"2161","Escherichia_coli_Shigella55038.png","United Kingdom",4,"cluster2"
"2162","Escherichia_coli_Shigella55038.png","USA",40,"cluster2"
"2163","Escherichia_coli_Shigella55105.png","China",7,"cluster2"
"2164","Escherichia_coli_Shigella55105.png","Ecuador",1,"cluster2"
"2165","Escherichia_coli_Shigella55105.png","Germany",3,"cluster2"
"2166","Escherichia_coli_Shigella55105.png","India",1,"cluster2"
"2167","Escherichia_coli_Shigella55105.png","Japan",2,"cluster2"
"2168","Escherichia_coli_Shigella55105.png","NULL",11,"cluster2"
"2169","Escherichia_coli_Shigella55105.png","Thailand",1,"cluster2"
"2170","Escherichia_coli_Shigella55105.png","Uganda",12,"cluster2"
"2171","Escherichia_coli_Shigella55105.png","United Kingdom",2,"cluster2"
"2172","Escherichia_coli_Shigella55105.png","USA",9,"cluster2"
"2173","Escherichia_coli_Shigella55381.png","Australia",1,"cluster2"
"2174","Escherichia_coli_Shigella55381.png","China",9,"cluster2"
"2175","Escherichia_coli_Shigella55381.png","France",1,"cluster2"
"2176","Escherichia_coli_Shigella55381.png","Germany",2,"cluster2"
"2177","Escherichia_coli_Shigella55381.png","Netherlands",4,"cluster2"
"2178","Escherichia_coli_Shigella55381.png","NULL",7,"cluster2"
"2179","Escherichia_coli_Shigella55381.png","South Korea",1,"cluster2"
"2180","Escherichia_coli_Shigella55381.png","Spain",1,"cluster2"
"2181","Escherichia_coli_Shigella55381.png","Sri Lanka",1,"cluster2"
"2182","Escherichia_coli_Shigella55381.png","Sweden",2,"cluster2"
"2183","Escherichia_coli_Shigella55381.png","Thailand",2,"cluster2"
"2184","Escherichia_coli_Shigella55381.png","Uganda",2,"cluster2"
"2185","Escherichia_coli_Shigella55381.png","United Kingdom",3,"cluster2"
"2186","Escherichia_coli_Shigella55381.png","USA",28,"cluster2"
"2187","Escherichia_coli_Shigella56982.png","China",1,"cluster2"
"2188","Escherichia_coli_Shigella56982.png","Netherlands",1,"cluster2"
"2189","Escherichia_coli_Shigella56982.png","Norway",1,"cluster2"
"2190","Escherichia_coli_Shigella56982.png","NULL",2,"cluster2"
"2191","Escherichia_coli_Shigella56982.png","United Kingdom",18,"cluster2"
"2192","Escherichia_coli_Shigella56982.png","USA",66,"cluster2"
"2193","Escherichia_coli_Shigella57156.png","Argentina",1,"cluster2"
"2194","Escherichia_coli_Shigella57156.png","Bangladesh",1,"cluster2"
"2195","Escherichia_coli_Shigella57156.png","Canada",1,"cluster2"
"2196","Escherichia_coli_Shigella57156.png","Chile",4,"cluster2"
"2197","Escherichia_coli_Shigella57156.png","China",2,"cluster2"
"2198","Escherichia_coli_Shigella57156.png","Denmark",1,"cluster2"
"2199","Escherichia_coli_Shigella57156.png","Gambia",1,"cluster2"
"2200","Escherichia_coli_Shigella57156.png","Germany",4,"cluster2"
"2201","Escherichia_coli_Shigella57156.png","Japan",1,"cluster2"
"2202","Escherichia_coli_Shigella57156.png","Kenya",1,"cluster2"
"2203","Escherichia_coli_Shigella57156.png","Mozambique",1,"cluster2"
"2204","Escherichia_coli_Shigella57156.png","Netherlands",1,"cluster2"
"2205","Escherichia_coli_Shigella57156.png","NULL",7,"cluster2"
"2206","Escherichia_coli_Shigella57156.png","Thailand",1,"cluster2"
"2207","Escherichia_coli_Shigella57156.png","United Kingdom",2,"cluster2"
"2208","Escherichia_coli_Shigella57156.png","USA",64,"cluster2"
"2209","Escherichia_coli_Shigella57156.png","Zambia",2,"cluster2"
"2210","Escherichia_coli_Shigella57705.png","Bangladesh",1,"cluster2"
"2211","Escherichia_coli_Shigella57705.png","China",2,"cluster2"
"2212","Escherichia_coli_Shigella57705.png","Germany",3,"cluster2"
"2213","Escherichia_coli_Shigella57705.png","India",4,"cluster2"
"2214","Escherichia_coli_Shigella57705.png","Kenya",1,"cluster2"
"2215","Escherichia_coli_Shigella57705.png","Lebanon",1,"cluster2"
"2216","Escherichia_coli_Shigella57705.png","Mali",1,"cluster2"
"2217","Escherichia_coli_Shigella57705.png","Myanmar",1,"cluster2"
"2218","Escherichia_coli_Shigella57705.png","Netherlands",3,"cluster2"
"2219","Escherichia_coli_Shigella57705.png","NULL",16,"cluster2"
"2220","Escherichia_coli_Shigella57705.png","Pakistan",4,"cluster2"
"2221","Escherichia_coli_Shigella57705.png","Saudi Arabia",2,"cluster2"
"2222","Escherichia_coli_Shigella57705.png","Switzerland",1,"cluster2"
"2223","Escherichia_coli_Shigella57705.png","Thailand",2,"cluster2"
"2224","Escherichia_coli_Shigella57705.png","Turkey",2,"cluster2"
"2225","Escherichia_coli_Shigella57705.png","United Kingdom",5,"cluster2"
"2226","Escherichia_coli_Shigella57705.png","USA",23,"cluster2"
"2227","Escherichia_coli_Shigella57705.png","Zambia",1,"cluster2"
"2228","Escherichia_coli_Shigella57780.png","Australia",1,"cluster2"
"2229","Escherichia_coli_Shigella57780.png","Canada",3,"cluster2"
"2230","Escherichia_coli_Shigella57780.png","China",4,"cluster2"
"2231","Escherichia_coli_Shigella57780.png","Denmark",2,"cluster2"
"2232","Escherichia_coli_Shigella57780.png","France",2,"cluster2"
"2233","Escherichia_coli_Shigella57780.png","Germany",1,"cluster2"
"2234","Escherichia_coli_Shigella57780.png","Netherlands",1,"cluster2"
"2235","Escherichia_coli_Shigella57780.png","NULL",1,"cluster2"
"2236","Escherichia_coli_Shigella57780.png","United Kingdom",11,"cluster2"
"2237","Escherichia_coli_Shigella57780.png","USA",70,"cluster2"
"2238","Escherichia_coli_Shigella57876.png","Bangladesh",1,"cluster2"
"2239","Escherichia_coli_Shigella57876.png","Brazil",1,"cluster2"
"2240","Escherichia_coli_Shigella57876.png","Canada",1,"cluster2"
"2241","Escherichia_coli_Shigella57876.png","China",5,"cluster2"
"2242","Escherichia_coli_Shigella57876.png","Denmark",4,"cluster2"
"2243","Escherichia_coli_Shigella57876.png","Germany",1,"cluster2"
"2244","Escherichia_coli_Shigella57876.png","Indonesia",2,"cluster2"
"2245","Escherichia_coli_Shigella57876.png","Israel",3,"cluster2"
"2246","Escherichia_coli_Shigella57876.png","Japan",2,"cluster2"
"2247","Escherichia_coli_Shigella57876.png","Kenya",1,"cluster2"
"2248","Escherichia_coli_Shigella57876.png","Mexico",1,"cluster2"
"2249","Escherichia_coli_Shigella57876.png","Netherlands",1,"cluster2"
"2250","Escherichia_coli_Shigella57876.png","NULL",4,"cluster2"
"2251","Escherichia_coli_Shigella57876.png","Pakistan",1,"cluster2"
"2252","Escherichia_coli_Shigella57876.png","South Korea",1,"cluster2"
"2253","Escherichia_coli_Shigella57876.png","Tanzania",1,"cluster2"
"2254","Escherichia_coli_Shigella57876.png","United Kingdom",8,"cluster2"
"2255","Escherichia_coli_Shigella57876.png","USA",47,"cluster2"
"2256","Escherichia_coli_Shigella57961.png","Australia",5,"cluster2"
"2257","Escherichia_coli_Shigella57961.png","Bolivia",1,"cluster2"
"2258","Escherichia_coli_Shigella57961.png","Canada",1,"cluster2"
"2259","Escherichia_coli_Shigella57961.png","Chile",1,"cluster2"
"2260","Escherichia_coli_Shigella57961.png","China",3,"cluster2"
"2261","Escherichia_coli_Shigella57961.png","Denmark",1,"cluster2"
"2262","Escherichia_coli_Shigella57961.png","Guatemala",1,"cluster2"
"2263","Escherichia_coli_Shigella57961.png","Hong Kong",2,"cluster2"
"2264","Escherichia_coli_Shigella57961.png","Mozambique",2,"cluster2"
"2265","Escherichia_coli_Shigella57961.png","Netherlands",2,"cluster2"
"2266","Escherichia_coli_Shigella57961.png","NULL",4,"cluster2"
"2267","Escherichia_coli_Shigella57961.png","Saudi Arabia",2,"cluster2"
"2268","Escherichia_coli_Shigella57961.png","Tanzania",1,"cluster2"
"2269","Escherichia_coli_Shigella57961.png","Thailand",1,"cluster2"
"2270","Escherichia_coli_Shigella57961.png","United Kingdom",4,"cluster2"
"2271","Escherichia_coli_Shigella57961.png","USA",36,"cluster2"
"2272","Escherichia_coli_Shigella58030.png","Australia",1,"cluster2"
"2273","Escherichia_coli_Shigella58030.png","Brazil",1,"cluster2"
"2274","Escherichia_coli_Shigella58030.png","China",5,"cluster2"
"2275","Escherichia_coli_Shigella58030.png","Denmark",4,"cluster2"
"2276","Escherichia_coli_Shigella58030.png","Gambia",1,"cluster2"
"2277","Escherichia_coli_Shigella58030.png","Germany",7,"cluster2"
"2278","Escherichia_coli_Shigella58030.png","India",1,"cluster2"
"2279","Escherichia_coli_Shigella58030.png","Italy",1,"cluster2"
"2280","Escherichia_coli_Shigella58030.png","Mali",2,"cluster2"
"2281","Escherichia_coli_Shigella58030.png","Mexico",1,"cluster2"
"2282","Escherichia_coli_Shigella58030.png","Netherlands",18,"cluster2"
"2283","Escherichia_coli_Shigella58030.png","NULL",9,"cluster2"
"2284","Escherichia_coli_Shigella58030.png","Pakistan",1,"cluster2"
"2285","Escherichia_coli_Shigella58030.png","Uganda",2,"cluster2"
"2286","Escherichia_coli_Shigella58030.png","United Kingdom",3,"cluster2"
"2287","Escherichia_coli_Shigella58030.png","USA",14,"cluster2"
"2288","Escherichia_coli_Shigella58132.png","Australia",3,"cluster2"
"2289","Escherichia_coli_Shigella58132.png","Brazil",1,"cluster2"
"2290","Escherichia_coli_Shigella58132.png","Chile",1,"cluster2"
"2291","Escherichia_coli_Shigella58132.png","China",1,"cluster2"
"2292","Escherichia_coli_Shigella58132.png","Denmark",1,"cluster2"
"2293","Escherichia_coli_Shigella58132.png","Ecuador",1,"cluster2"
"2294","Escherichia_coli_Shigella58132.png","Germany",2,"cluster2"
"2295","Escherichia_coli_Shigella58132.png","Guinea-Bissau",1,"cluster2"
"2296","Escherichia_coli_Shigella58132.png","Italy",1,"cluster2"
"2297","Escherichia_coli_Shigella58132.png","Mexico",2,"cluster2"
"2298","Escherichia_coli_Shigella58132.png","Netherlands",2,"cluster2"
"2299","Escherichia_coli_Shigella58132.png","NULL",3,"cluster2"
"2300","Escherichia_coli_Shigella58132.png","Poland",1,"cluster2"
"2301","Escherichia_coli_Shigella58132.png","Uganda",1,"cluster2"
"2302","Escherichia_coli_Shigella58132.png","United Kingdom",2,"cluster2"
"2303","Escherichia_coli_Shigella58132.png","USA",70,"cluster2"
"2304","Escherichia_coli_Shigella58400.png","Canada",3,"cluster2"
"2305","Escherichia_coli_Shigella58400.png","Chile",1,"cluster2"
"2306","Escherichia_coli_Shigella58400.png","China",4,"cluster2"
"2307","Escherichia_coli_Shigella58400.png","Denmark",1,"cluster2"
"2308","Escherichia_coli_Shigella58400.png","Germany",2,"cluster2"
"2309","Escherichia_coli_Shigella58400.png","Netherlands",2,"cluster2"
"2310","Escherichia_coli_Shigella58400.png","NULL",9,"cluster2"
"2311","Escherichia_coli_Shigella58400.png","United Kingdom",7,"cluster2"
"2312","Escherichia_coli_Shigella58400.png","USA",60,"cluster2"
"2313","Escherichia_coli_Shigella58672.png","Argentina",1,"cluster2"
"2314","Escherichia_coli_Shigella58672.png","Australia",1,"cluster2"
"2315","Escherichia_coli_Shigella58672.png","Brazil",1,"cluster2"
"2316","Escherichia_coli_Shigella58672.png","Chile",1,"cluster2"
"2317","Escherichia_coli_Shigella58672.png","China",5,"cluster2"
"2318","Escherichia_coli_Shigella58672.png","Denmark",1,"cluster2"
"2319","Escherichia_coli_Shigella58672.png","Ecuador",1,"cluster2"
"2320","Escherichia_coli_Shigella58672.png","France",1,"cluster2"
"2321","Escherichia_coli_Shigella58672.png","Kenya",1,"cluster2"
"2322","Escherichia_coli_Shigella58672.png","Kosovo",1,"cluster2"
"2323","Escherichia_coli_Shigella58672.png","Mozambique",1,"cluster2"
"2324","Escherichia_coli_Shigella58672.png","NULL",5,"cluster2"
"2325","Escherichia_coli_Shigella58672.png","Tanzania",2,"cluster2"
"2326","Escherichia_coli_Shigella58672.png","Turkey",1,"cluster2"
"2327","Escherichia_coli_Shigella58672.png","Uganda",6,"cluster2"
"2328","Escherichia_coli_Shigella58672.png","United Kingdom",2,"cluster2"
"2329","Escherichia_coli_Shigella58672.png","USA",57,"cluster2"
"2330","Escherichia_coli_Shigella58672.png","Zambia",1,"cluster2"
"2331","Escherichia_coli_Shigella58850.png","Canada",1,"cluster2"
"2332","Escherichia_coli_Shigella58850.png","China",6,"cluster2"
"2333","Escherichia_coli_Shigella58850.png","Denmark",3,"cluster2"
"2334","Escherichia_coli_Shigella58850.png","Germany",1,"cluster2"
"2335","Escherichia_coli_Shigella58850.png","Hungary",1,"cluster2"
"2336","Escherichia_coli_Shigella58850.png","India",1,"cluster2"
"2337","Escherichia_coli_Shigella58850.png","Japan",1,"cluster2"
"2338","Escherichia_coli_Shigella58850.png","Mozambique",1,"cluster2"
"2339","Escherichia_coli_Shigella58850.png","Netherlands",2,"cluster2"
"2340","Escherichia_coli_Shigella58850.png","NULL",7,"cluster2"
"2341","Escherichia_coli_Shigella58850.png","Poland",1,"cluster2"
"2342","Escherichia_coli_Shigella58850.png","Saudi Arabia",1,"cluster2"
"2343","Escherichia_coli_Shigella58850.png","Sweden",1,"cluster2"
"2344","Escherichia_coli_Shigella58850.png","Tanzania",4,"cluster2"
"2345","Escherichia_coli_Shigella58850.png","Uganda",1,"cluster2"
"2346","Escherichia_coli_Shigella58850.png","United Kingdom",8,"cluster2"
"2347","Escherichia_coli_Shigella58850.png","USA",47,"cluster2"
"2348","Escherichia_coli_Shigella58850.png","Zambia",1,"cluster2"
"2349","Escherichia_coli_Shigella58950.png","Argentina",1,"cluster2"
"2350","Escherichia_coli_Shigella58950.png","Australia",1,"cluster2"
"2351","Escherichia_coli_Shigella58950.png","Brazil",1,"cluster2"
"2352","Escherichia_coli_Shigella58950.png","Canada",3,"cluster2"
"2353","Escherichia_coli_Shigella58950.png","China",6,"cluster2"
"2354","Escherichia_coli_Shigella58950.png","Denmark",1,"cluster2"
"2355","Escherichia_coli_Shigella58950.png","Germany",2,"cluster2"
"2356","Escherichia_coli_Shigella58950.png","Japan",1,"cluster2"
"2357","Escherichia_coli_Shigella58950.png","Netherlands",4,"cluster2"
"2358","Escherichia_coli_Shigella58950.png","NULL",4,"cluster2"
"2359","Escherichia_coli_Shigella58950.png","Singapore",1,"cluster2"
"2360","Escherichia_coli_Shigella58950.png","Thailand",1,"cluster2"
"2361","Escherichia_coli_Shigella58950.png","United Kingdom",2,"cluster2"
"2362","Escherichia_coli_Shigella58950.png","USA",58,"cluster2"
"2363","Escherichia_coli_Shigella59111.png","Brazil",1,"cluster2"
"2364","Escherichia_coli_Shigella59111.png","Canada",3,"cluster2"
"2365","Escherichia_coli_Shigella59111.png","China",2,"cluster2"
"2366","Escherichia_coli_Shigella59111.png","France",1,"cluster2"
"2367","Escherichia_coli_Shigella59111.png","Germany",1,"cluster2"
"2368","Escherichia_coli_Shigella59111.png","Israel",3,"cluster2"
"2369","Escherichia_coli_Shigella59111.png","Japan",1,"cluster2"
"2370","Escherichia_coli_Shigella59111.png","Netherlands",1,"cluster2"
"2371","Escherichia_coli_Shigella59111.png","NULL",5,"cluster2"
"2372","Escherichia_coli_Shigella59111.png","Thailand",1,"cluster2"
"2373","Escherichia_coli_Shigella59111.png","United Kingdom",1,"cluster2"
"2374","Escherichia_coli_Shigella59111.png","USA",60,"cluster2"
"2375","Escherichia_coli_Shigella59191.png","Australia",1,"cluster2"
"2376","Escherichia_coli_Shigella59191.png","Brazil",4,"cluster2"
"2377","Escherichia_coli_Shigella59191.png","Canada",1,"cluster2"
"2378","Escherichia_coli_Shigella59191.png","China",7,"cluster2"
"2379","Escherichia_coli_Shigella59191.png","India",1,"cluster2"
"2380","Escherichia_coli_Shigella59191.png","Malaysia",1,"cluster2"
"2381","Escherichia_coli_Shigella59191.png","Mexico",1,"cluster2"
"2382","Escherichia_coli_Shigella59191.png","Netherlands",2,"cluster2"
"2383","Escherichia_coli_Shigella59191.png","NULL",2,"cluster2"
"2384","Escherichia_coli_Shigella59191.png","Peru",1,"cluster2"
"2385","Escherichia_coli_Shigella59191.png","Uganda",8,"cluster2"
"2386","Escherichia_coli_Shigella59191.png","United Kingdom",3,"cluster2"
"2387","Escherichia_coli_Shigella59191.png","USA",54,"cluster2"
"2388","Escherichia_coli_Shigella59290.png","Australia",2,"cluster2"
"2389","Escherichia_coli_Shigella59290.png","China",1,"cluster2"
"2390","Escherichia_coli_Shigella59290.png","Denmark",1,"cluster2"
"2391","Escherichia_coli_Shigella59290.png","France",1,"cluster2"
"2392","Escherichia_coli_Shigella59290.png","Germany",2,"cluster2"
"2393","Escherichia_coli_Shigella59290.png","Netherlands",14,"cluster2"
"2394","Escherichia_coli_Shigella59290.png","NULL",4,"cluster2"
"2395","Escherichia_coli_Shigella59290.png","Russia",1,"cluster2"
"2396","Escherichia_coli_Shigella59290.png","Spain",1,"cluster2"
"2397","Escherichia_coli_Shigella59290.png","United Kingdom",3,"cluster2"
"2398","Escherichia_coli_Shigella59290.png","USA",58,"cluster2"
"2399","Escherichia_coli_Shigella59415.png","Brazil",1,"cluster2"
"2400","Escherichia_coli_Shigella59415.png","China",4,"cluster2"
"2401","Escherichia_coli_Shigella59415.png","Denmark",2,"cluster2"
"2402","Escherichia_coli_Shigella59415.png","France",2,"cluster2"
"2403","Escherichia_coli_Shigella59415.png","Germany",2,"cluster2"
"2404","Escherichia_coli_Shigella59415.png","Netherlands",11,"cluster2"
"2405","Escherichia_coli_Shigella59415.png","NULL",5,"cluster2"
"2406","Escherichia_coli_Shigella59415.png","United Kingdom",4,"cluster2"
"2407","Escherichia_coli_Shigella59415.png","USA",60,"cluster2"
"2408","Escherichia_coli_Shigella59686.png","Brazil",3,"cluster2"
"2409","Escherichia_coli_Shigella59686.png","China",10,"cluster2"
"2410","Escherichia_coli_Shigella59686.png","Denmark",1,"cluster2"
"2411","Escherichia_coli_Shigella59686.png","Germany",3,"cluster2"
"2412","Escherichia_coli_Shigella59686.png","Israel",1,"cluster2"
"2413","Escherichia_coli_Shigella59686.png","Japan",1,"cluster2"
"2414","Escherichia_coli_Shigella59686.png","Netherlands",6,"cluster2"
"2415","Escherichia_coli_Shigella59686.png","Nigeria",1,"cluster2"
"2416","Escherichia_coli_Shigella59686.png","NULL",9,"cluster2"
"2417","Escherichia_coli_Shigella59686.png","Thailand",1,"cluster2"
"2418","Escherichia_coli_Shigella59686.png","United Kingdom",5,"cluster2"
"2419","Escherichia_coli_Shigella59686.png","USA",45,"cluster2"
"2420","Escherichia_coli_Shigella59686.png","Vietnam",1,"cluster2"
"2421","Escherichia_coli_Shigella59801.png","Argentina",1,"cluster2"
"2422","Escherichia_coli_Shigella59801.png","Bolivia",1,"cluster2"
"2423","Escherichia_coli_Shigella59801.png","France",1,"cluster2"
"2424","Escherichia_coli_Shigella59801.png","Myanmar",1,"cluster2"
"2425","Escherichia_coli_Shigella59801.png","Netherlands",2,"cluster2"
"2426","Escherichia_coli_Shigella59801.png","NULL",1,"cluster2"
"2427","Escherichia_coli_Shigella59801.png","United Kingdom",2,"cluster2"
"2428","Escherichia_coli_Shigella59801.png","USA",62,"cluster2"
"2429","Escherichia_coli_Shigella60018.png","Australia",1,"cluster2"
"2430","Escherichia_coli_Shigella60018.png","Brazil",1,"cluster2"
"2431","Escherichia_coli_Shigella60018.png","Canada",1,"cluster2"
"2432","Escherichia_coli_Shigella60018.png","China",4,"cluster2"
"2433","Escherichia_coli_Shigella60018.png","Denmark",2,"cluster2"
"2434","Escherichia_coli_Shigella60018.png","India",1,"cluster2"
"2435","Escherichia_coli_Shigella60018.png","Kenya",4,"cluster2"
"2436","Escherichia_coli_Shigella60018.png","Mali",1,"cluster2"
