Species,ID,B1,B2,betweenness,cherries,closeness,colless,DelW,I2,ILnumber,kurtosis,maxHeight,maxWidth,pitchforks,sackin,skewness,stairs1,stairs2,treeSize
Listeria,7404,0.6710119321040879,0.8065334537397604,0.9670312499999999,0.5365853658536586,0.6750524109014677,0.17307692307692307,0.1951219512195122,0.6155130327371128,0.48717948717948717,8.99198377869445,0.325,0.34146341463414637,0.5121951219512195,0.33372093023255817,2.60093035816381,0.7,0.533078026140526,41
Listeria,7450,0.699087877086492,0.5810794058524793,0.9893185505678744,0.5,0.8627450980392147,0.20930232558139536,0.2727272727272727,0.5906525573192238,0.5238095238095238,5.84401899942637,0.27906976744186046,0.4090909090909091,0.6818181818181819,0.36501516683518703,1.99562425968442,0.697674418604651,0.588084382327594,44
Listeria,7495,0.7030170692202196,0.7818254623714433,0.9212580348943985,0.58,0.7360114777618361,0.07730364873222016,0.24,0.5643265034348388,0.42857142857142855,6.17920151556547,0.13131313131313133,0.28,0.44999999999999996,0.1661715191126956,2.10167031338738,0.696969696969697,0.568621209625994,100
Listeria,7595,0.7073379283453891,0.7087059757293871,0.8638392857142857,0.5882352941176471,0.6528861154446178,0.14859437751004015,0.09411764705882353,0.5529397553971795,0.42168674698795183,5.75307444386968,0.20238095238095238,0.16470588235294117,0.45882352941176474,0.24028461959496442,1.85973334755224,0.642857142857143,0.571715973224196,85
Listeria,7698,0.7656731805797325,0.8279055193821101,0.94265625,0.6341463414634146,0.7612293144208044,0.13333333333333333,0.1951219512195122,0.5070999588646641,0.38461538461538464,9.89209178215318,0.25,0.3902439024390244,0.5121951219512195,0.30697674418604654,2.81388585988694,0.625,0.630204112121682,41
Listeria,7738,0.7478217769493672,0.8248192897687149,0.9874479708636837,0.6031746031746031,0.8162393162393137,0.09941829719725014,0.19047619047619047,0.5452264325690607,0.4098360655737705,5.445684591809,0.1935483870967742,0.31746031746031744,0.6190476190476191,0.228287841191067,1.54712734281798,0.67741935483871,0.609585253456221,63
Listeria,7808,0.6715403676291494,0.6801049139802138,0.9463530974519985,0.5652173913043478,0.7415458937198072,0.10476190476190476,0.21739130434782608,0.5810134980233755,0.4444444444444444,17.7239262357675,0.16483516483516483,0.2608695652173913,0.358695652173913,0.19429506663549218,3.6107162508949,0.692307692307692,0.539975255128523,92
Listeria,7906,0.7536428937842793,0.6879503450540161,0.9543805428648213,0.6451612903225806,0.822580645161292,0.1185792349726776,0.25806451612903225,0.5089325508088184,0.36666666666666664,5.39482736654089,0.19672131147540983,0.3548387096774194,0.48387096774193544,0.24538934426229508,1.47061383379887,0.655737704918033,0.610379190011548,62
Listeria,7967,0.6802000442536079,0.7546455765186354,0.8647690900777321,0.6097560975609756,0.5280158206987479,0.15339506172839507,0.1951219512195122,0.5602508900187425,0.4,12.2780269089722,0.2716049382716049,0.21951219512195122,0.29268292682926833,0.24720752498530277,2.90947700223952,0.62962962962963,0.540162759290016,82
Listeria,8108,0.733452272930475,0.8361273696672171,0.9599074074074074,0.6153846153846154,0.7723024638912493,0.07690387016229713,0.17582417582417584,0.5062640860135562,0.39325842696629215,6.54613260985198,0.16666666666666666,0.26373626373626374,0.39560439560439564,0.17777777777777778,1.555958985924,0.611111111111111,0.621393097567753,91
Listeria,8222,0.7568756495829355,0.7887366351832049,0.9473379629629629,0.6486486486486487,0.8245614035087706,0.16507936507936508,0.21621621621621623,0.4890162218733657,0.37142857142857144,19.5203505835541,0.3333333333333333,0.43243243243243246,0.3243243243243243,0.3418803418803419,4.13750980419389,0.611111111111111,0.622169362273529,37
Listeria,8330,0.6915173703600781,0.7006298301957063,0.8771296296296296,0.5714285714285714,0.6530172413793103,0.11061173533083646,0.13186813186813187,0.5620260269010326,0.43820224719101125,13.1147297338776,0.18888888888888888,0.21978021978021978,0.46153846153846156,0.2057347670250896,2.84079096318748,0.7,0.564735012895838,91
Listeria,8422,0.6427896197472173,0.8263709900823518,0.8865258774538964,0.47619047619047616,0.6761710794297362,0.15365853658536585,0.2857142857142857,0.6166701435819075,0.55,6.1530892541533,0.2682926829268293,0.3333333333333333,0.35714285714285715,0.3215077605321508,1.88469039748629,0.658536585365854,0.534692522629956,42
Listeria,8464,0.6813395735519692,0.6068186734575024,0.9312244897959184,0.5,0.7930029154518946,0.27058823529411763,0.2222222222222222,0.6500284605820941,0.5294117647058824,8.34946197966398,0.34285714285714286,0.2777777777777778,0.6666666666666666,0.43157894736842106,2.50383178436586,0.714285714285714,0.537094624563112,36
Listeria,8499,0.7415561862440742,0.7417267403237566,0.9326020408163266,0.647887323943662,0.7311475409836079,0.13126293995859215,0.16901408450704225,0.5242273471725739,0.36231884057971014,13.2702203968538,0.22857142857142856,0.30985915492957744,0.4647887323943662,0.23835616438356164,2.93472363568759,0.657142857142857,0.596781682501914,71
Listeria,8574,0.7565513392639207,0.7751687621286615,0.8856649587881489,0.6470588235294118,0.6918032786885259,0.14337403889642697,0.17647058823529413,0.5066668690944061,0.36363636363636365,9.95715751940971,0.22388059701492538,0.2647058823529412,0.4411764705882353,0.2511727078891258,2.4861343589254,0.611940298507463,0.607152863282191,68
Listeria,8754,0.7541108662473751,0.45299202012660567,0.9166103299080584,0.6666666666666666,0.7080592105263162,0.17674418604651163,0.09195402298850575,0.5275729470459365,0.3411764705882353,22.8922840173173,0.20930232558139536,0.20689655172413793,0.5517241379310345,0.25921087013326366,3.80813517894982,0.627906976744186,0.588040239853082,87
Listeria,8853,0.7607564155928346,0.795077786643446,0.8711995002082465,0.64,0.7164948453608231,0.1096938775510204,0.24,0.4648412698412709,0.375,7.70868963316677,0.22448979591836735,0.36,0.42,0.2739403453689168,1.93957668512489,0.612244897959184,0.650409736013108,50
Listeria,8902,0.6605740894319253,0.7814698427989828,0.93695068359375,0.5230769230769231,0.6655518394648808,0.1185515873015873,0.12307692307692308,0.6205986730055524,0.49206349206349204,4.72068762562785,0.203125,0.24615384615384617,0.4615384615384615,0.240205223880597,1.44404483696863,0.703125,0.524593079510359,65
Listeria,8999,0.6245010209576797,0.686368462951676,0.9996744791666666,0.4897959183673469,0.6887755102040802,0.1675531914893617,0.32653061224489793,0.6495104164710915,0.5319148936170213,7.97436972580066,0.2708333333333333,0.32653061224489793,0.3673469387755102,0.30800653594771243,1.92751095421572,0.729166666666667,0.500850636971961,49
Listeria,9048,0.6707113706372336,0.6659517426381637,0.9876562499999999,0.5365853658536586,0.7666666666666663,0.24358974358974358,0.0975609756097561,0.6113212803124667,0.48717948717948717,11.3949348540362,0.325,0.24390243902439024,0.36585365853658536,0.3883720930232558,2.92994352292036,0.7,0.529718265320139,41
Listeria,9118,0.7519295387415499,0.6352906050918639,0.934726048362412,0.64,0.7790432801822322,0.11853226138940424,0.16,0.5157044045486949,0.3673469387755102,18.9726030813607,0.1717171717171717,0.26,0.5399999999999999,0.2018221429986136,3.67086016404711,0.646464646464647,0.608809253456012,100
Listeria,9284,0.7945318522144453,0.8833100475301869,0.9670138888888888,0.6486486486486487,0.8080229226361024,0.09047619047619047,0.21621621621621623,0.45013486096192856,0.37142857142857144,3.1804044278434,0.2222222222222222,0.43243243243243246,0.6486486486486486,0.30626780626780625,0.758333716371841,0.638888888888889,0.690267756934424,37
Listeria,9320,0.7362185905388778,0.8396534272704105,0.8894666666666666,0.5789473684210527,0.7297297297297289,0.08360360360360361,0.21052631578947367,0.5438876830768716,0.43243243243243246,3.15452830749595,0.16,0.3157894736842105,0.6315789473684211,0.19829059829059828,0.651226209540287,0.666666666666667,0.604673656541841,76
Listeria,9397,0.6470110308245266,0.678092040649655,0.9107407407407407,0.4782608695652174,0.5552238805970164,0.19595959595959597,0.17391304347826086,0.6118326118326114,0.5454545454545454,8.85156416347219,0.3111111111111111,0.2608695652173913,0.45652173913043476,0.35185185185185186,2.43230116584244,0.688888888888889,0.5370959881383,46
Listeria,9483,0.71762628323584,0.80096934092496,0.9439878892733564,0.5714285714285714,0.8291139240506338,0.18716577540106952,0.22857142857142856,0.581799550178997,0.45454545454545453,3.8337632877505,0.3235294117647059,0.34285714285714286,0.5142857142857143,0.3640699523052464,1.17394640764841,0.705882352941177,0.575110430243768,35
Listeria,9518,0.6474537341732167,0.6852586287999494,0.8006820074968762,0.5656565656565656,0.45259391771019686,0.22533136966126657,0.12121212121212122,0.6249298170844289,0.44329896907216493,5.19844388371376,0.35714285714285715,0.16161616161616163,0.42424242424242425,0.28793695696100224,1.4474018896865,0.704081632653061,0.490321571801893,99
Listeria,9619,0.6658916021097044,0.6627837289838113,0.960372534696859,0.5789473684210527,0.7336683417085422,0.3003003003003003,0.21052631578947367,0.6141589792127417,0.4444444444444444,4.44520705594591,0.43243243243243246,0.21052631578947367,0.31578947368421056,0.43243243243243246,1.44619191383015,0.675675675675676,0.512429484488308,38
Listeria,9656,0.6740396101892788,0.6024811749527582,0.8552299936988028,0.6,0.5169158143194337,0.21355498721227623,0.11428571428571428,0.5545733495646985,0.4117647058823529,5.46164548006135,0.2898550724637681,0.17142857142857143,0.34285714285714286,0.3144122383252818,1.65821410734663,0.63768115942029,0.541899931538915,70
Listeria,9776,0.6319157877644388,0.6955043125179978,0.9509620351239669,0.5168539325842697,0.601222826086957,0.13610240334378265,0.1348314606741573,0.6348442543733678,0.4942528735632184,11.2414665162524,0.22727272727272727,0.20224719101123595,0.4382022471910112,0.22602397602397603,2.80474065844258,0.738636363636364,0.497254732489267,89
Listeria,9900,0.628154110134044,0.6918064790875127,0.9700479737406893,0.5333333333333333,0.6102040816326527,0.13559754851889683,0.17777777777777778,0.6161880074396784,0.4772727272727273,26.2284311101582,0.2247191011235955,0.2222222222222222,0.36666666666666664,0.2225207620908647,4.15862404761009,0.719101123595506,0.497498157768969,90
Listeria,9990,0.803939124299713,0.6884906448431494,0.8986880466472302,0.68,0.7958015267175591,0.15136054421768708,0.16,0.4554564922163604,0.3333333333333333,10.0317161307506,0.22448979591836735,0.36,0.6,0.30612244897959184,2.90417498619225,0.591836734693878,0.67128169449598,50
Listeria,10064,0.7543349331227183,0.6062542355194247,0.9289802289281998,0.6595744680851063,0.7230298393267027,0.14913510986442263,0.0851063829787234,0.5180284787748446,0.34782608695652173,11.5446805372806,0.1935483870967742,0.2127659574468085,0.4468085106382979,0.23207885304659498,2.77941751826427,0.623655913978495,0.598444137487038,94
Listeria,10177,0.6976691002253026,0.6730040175949068,0.9428719723183391,0.6046511627906976,0.570948217888366,0.20168067226890757,0.13953488372093023,0.5549765954384822,0.40476190476190477,12.530015696187,0.29411764705882354,0.18604651162790697,0.41860465116279066,0.2786096256684492,2.98711393183891,0.635294117647059,0.544413534207963,86
Listeria,10296,0.7126123214498218,0.7011391736102047,0.9595408163265307,0.6197183098591549,0.6507782101167316,0.15693581780538302,0.16901408450704225,0.5463721988284435,0.391304347826087,4.71410137735611,0.22857142857142856,0.19718309859154928,0.4225352112676056,0.2602739726027397,1.22006392515234,0.642857142857143,0.568611682747688,71
Listeria,10408,0.7079106460989959,0.6997452399683547,0.9035479855138071,0.5894736842105263,0.6300197498354176,0.12422786547700755,0.16842105263157894,0.5475579312265301,0.41935483870967744,13.366473060789,0.20212765957446807,0.21052631578947367,0.47368421052631576,0.20815968414125904,3.05261650898607,0.659574468085106,0.566764154757419,95
Listeria,10506,0.7109578351069146,0.7097175724043986,0.9853481833910035,0.5797101449275363,0.7789855072463744,0.1189640035118525,0.2318840579710145,0.5705655039224866,0.43283582089552236,5.13725464495914,0.20588235294117646,0.2898550724637681,0.43478260869565216,0.2307373653686827,1.31703296020585,0.676470588235294,0.56807167467794,69
Listeria,10575,0.796035137365501,0.851346154521411,0.9986354495834531,0.7333333333333333,0.7885462555066071,0.0847457627118644,0.2,0.4228346782296276,0.27586206896551724,3.39494073436774,0.2033898305084746,0.36666666666666664,0.35,0.22799343903772554,0.854409694759159,0.576271186440678,0.666318723372562,60
Listeria,10690,0.7515875799295619,0.7564318628877094,0.8759310693094305,0.6,0.7719449225473326,0.09116445352400408,0.13333333333333333,0.5164686448087261,0.4090909090909091,5.1670486709508,0.1348314606741573,0.24444444444444444,0.5333333333333333,0.1863702979970689,1.48004384376948,0.651685393258427,0.621645098057039,90
Listeria,10780,0.7535751116857602,0.8508088350129088,0.9642650462962963,0.6575342465753424,0.7573770491803292,0.07276995305164319,0.2191780821917808,0.47886639013304644,0.352112676056338,4.65080906599164,0.18055555555555555,0.3561643835616438,0.4109589041095891,0.1985185185185185,1.40182211302607,0.611111111111111,0.632549460570294,73
Listeria,10922,0.6609838726113402,0.5304134901620554,0.9751943301326017,0.4878048780487805,0.681122448979592,0.1728395061728395,0.14634146341463414,0.6329404646627388,0.525,8.27800546397045,0.20987654320987653,0.24390243902439024,0.5487804878048781,0.2657260435038213,2.14008770469781,0.740740740740741,0.52583862521753,82
Listeria,11004,0.7233873300197738,0.7868121906180109,0.9582179132040628,0.5862068965517241,0.7622585438335816,0.10839598997493734,0.20689655172413793,0.5345226499690786,0.42857142857142855,15.5451575959658,0.22807017543859648,0.3448275862068966,0.4655172413793104,0.24385964912280703,3.35239260708628,0.666666666666667,0.596488326211262,58
Listeria,11061,0.7597164403109289,0.8528573504346751,0.9569498697916666,0.6391752577319587,0.7890938251804331,0.06491228070175438,0.20618556701030927,0.5204797586935863,0.3684210526315789,9.677338682838,0.14583333333333334,0.35051546391752575,0.5876288659793814,0.15824915824915825,2.09562206227299,0.65625,0.611788977956741,97
Listeria,11159,0.6806881717768261,0.6931288069813168,0.8519345238095238,0.5882352941176471,0.6389312977099235,0.13482501434308664,0.18823529411764706,0.6094392367275735,0.42168674698795183,18.9670942282588,0.23809523809523808,0.25882352941176473,0.49411764705882355,0.22386425834701698,3.70310555014995,0.702380952380952,0.520037447954376,85
Listeria,11244,0.770865404458489,0.7750177179264013,0.8621883656509696,0.6896551724137931,0.7318116975748914,0.13095238095238096,0.20689655172413793,0.46069332771434107,0.32142857142857145,5.57521590653556,0.22807017543859648,0.27586206896551724,0.4137931034482759,0.26608187134502925,1.80852076752134,0.578947368421053,0.637753334440994,58
Listeria,11342,0.6933065233541921,0.8189296068606275,0.9127653243404087,0.6388888888888888,0.6224862888482634,0.14929577464788732,0.2222222222222222,0.4901578953259628,0.37142857142857144,10.4017041870701,0.3380281690140845,0.3055555555555556,0.16666666666666666,0.25237913970308334,2.44997710483523,0.591549295774648,0.578411936058341,72
Listeria,11458,0.6297733180635853,0.7459494369880928,0.9358171745152354,0.5416666666666666,0.5639534883720927,0.1563269876819709,0.125,0.6287034290910554,0.46808510638297873,6.80486513712329,0.28421052631578947,0.25,0.34375,0.23071965628356605,1.89225124895658,0.715789473684211,0.485936192124533,96
Listeria,11577,0.7692763350648982,0.7884856058532776,0.9362999999999999,0.7058823529411765,0.6820349761526215,0.15918367346938775,0.1568627450980392,0.4723836939000449,0.30612244897959184,11.2242962517133,0.32,0.23529411764705882,0.4117647058823529,0.29962264150943396,3.02046463993378,0.58,0.63105383270429,51
Listeria,11628,0.6608947086253336,0.6809768676757817,0.8886999244142101,0.5625,0.6640181611804786,0.14797747055811572,0.125,0.5930774881139969,0.45161290322580644,6.99959237158744,0.2698412698412698,0.25,0.375,0.2698412698412698,2.16505182397374,0.698412698412698,0.532573070254167,64
Listeria,11691,0.7205629277929639,0.7532258463663224,0.9903105668476202,0.6222222222222222,0.6709050112191476,0.09729315628192033,0.13333333333333333,0.51090196586095,0.38636363636363635,7.08499566100411,0.16853932584269662,0.24444444444444444,0.36666666666666664,0.1936980947728383,2.05775098958227,0.617977528089888,0.589009510074997,90
Listeria,11781,0.6645610469002134,0.6640937502027819,0.8758608815426997,0.5970149253731343,0.5841956726246472,0.24848484848484848,0.11940298507462686,0.57874094988336,0.4153846153846154,11.766547660617,0.3787878787878788,0.1791044776119403,0.22388059701492538,0.33509003074220467,3.05567198374666,0.636363636363636,0.515186534215279,67
Listeria,11866,0.7515351298073464,0.7663131630753273,0.9143731852038883,0.6222222222222222,0.8147138964577656,0.09601634320735444,0.2222222222222222,0.49260370963936817,0.38636363636363635,3.70428910905814,0.16853932584269662,0.26666666666666666,0.4666666666666667,0.19052271617000488,1.17857553160391,0.595505617977528,0.630565132404899,90
Listeria,11980,0.650082769975589,0.6278969162178492,0.9672299168975069,0.5416666666666666,0.5846895720313444,0.1885778275475924,0.125,0.609102422144001,0.46808510638297873,9.1253232783813,0.3263157894736842,0.1875,0.4375,0.25993555316863587,2.30509000182646,0.684210526315789,0.513025866758068,96
Listeria,12078,0.7120393360372159,0.7445631527256771,0.964437618147448,0.5957446808510638,0.6958105646630225,0.18840579710144928,0.2553191489361702,0.5480424616535733,0.4222222222222222,7.24288088683091,0.2826086956521739,0.2978723404255319,0.4468085106382979,0.3362910381543922,2.10488961198189,0.695652173913043,0.58420596070025,47
Listeria,12181,0.7629899368269064,0.8643938140754256,0.9068877551020408,0.6046511627906976,0.791666666666665,0.12427409988385599,0.27906976744186046,0.5230603060763683,0.4146341463414634,4.92643539369805,0.2619047619047619,0.37209302325581395,0.5581395348837209,0.291005291005291,1.67292011548113,0.619047619047619,0.627594429380144,43
Listeria,12223,0.7332388297339092,0.7049217875393834,0.9374740484429065,0.6511627906976745,0.6852300242130749,0.14425770308123248,0.13953488372093023,0.5166456112940571,0.35714285714285715,11.0684705841256,0.2,0.18604651162790697,0.3837209302325581,0.23128342245989306,2.4379225312778,0.635294117647059,0.580309063143526,86
Listeria,12404,0.6301947665121865,0.5422219774410453,0.9396865889212828,0.48484848484848486,0.6289620882535741,0.17736166631601094,0.12121212121212122,0.6508881975117382,0.5257731958762887,13.0362821220876,0.25510204081632654,0.24242424242424243,0.5151515151515151,0.256011315417256,2.69059243027446,0.73469387755102,0.500375787880428,99
Listeria,12511,0.7596490351285561,0.8558907076767904,0.9579119571683521,0.6190476190476191,0.8058252427184474,0.11219512195121951,0.19047619047619047,0.5121814019314025,0.4,2.57289889630401,0.24390243902439024,0.42857142857142855,0.5,0.29046563192904656,0.621892397981325,0.634146341463415,0.630552868834947,42
Listeria,12595,0.6668617739389847,0.7905819024838697,0.9927930056710774,0.5106382978723404,0.786008230452675,0.1565217391304348,0.1702127659574468,0.6237155388471177,0.5111111111111111,6.37048263160169,0.2826086956521739,0.2978723404255319,0.3829787234042553,0.3034605146406389,1.81963668079079,0.717391304347826,0.53879145861243,47
Listeria,12668,0.5352872170404139,0.4801453701567049,0.8378481787572697,0.44,0.4300083822296729,0.3995052566481138,0.12,0.7099096764645347,0.5714285714285714,54.5424709593613,0.45454545454545453,0.12,0.36,0.44880174291938996,6.5971724108745,0.747474747474748,0.404406203124147,100
Listeria,12769,0.6302534952890084,0.6754558535897389,0.8842633505870471,0.4888888888888889,0.559925093632959,0.13355464759959143,0.13333333333333333,0.6242342160428489,0.5227272727272727,21.8294271214989,0.21348314606741572,0.2222222222222222,0.4,0.22349780166096728,4.34957303200149,0.730337078651685,0.502888232465294,90
Listeria,12898,0.5108728765785704,0.4799550434709607,0.8426953125,0.3950617283950617,0.48464373464373445,0.2617088607594937,0.14814814814814814,0.7476683696661683,0.620253164556962,20.4105267888452,0.4,0.19753086419753085,0.37037037037037035,0.3316265060240964,4.08709831391708,0.8,0.384210723219326,81
Listeria,12993,0.5781247065442409,0.3910709043630028,0.8397791838842975,0.47191011235955055,0.4519918283963224,0.30067920585161967,0.1348314606741573,0.6828059423006942,0.5402298850574713,24.9785552661666,0.3977272727272727,0.2247191011235955,0.4044943820224719,0.3628871128871129,4.54642283646757,0.75,0.436938926579936,89
Listeria,13084,0.6337833169018147,0.7680699165779897,0.917296786389414,0.5142857142857142,0.5860838537020521,0.1453537936913896,0.11428571428571428,0.6382043020710015,0.5,8.94005970833173,0.2463768115942029,0.2571428571428571,0.38571428571428573,0.25483091787439616,2.57640282756635,0.72463768115942,0.502216491966988,70
Listeria,13154,0.6828294939568172,0.5796139003248538,0.9186720914127424,0.5974025974025974,0.6098765432098766,0.18842105263157893,0.1038961038961039,0.5587439354024907,0.41333333333333333,31.173002190828,0.25,0.18181818181818182,0.3116883116883117,0.2814790139906729,5.15202015374334,0.644736842105263,0.543899160995646,77
Listeria,13230,0.5454070135629884,0.6176959293458143,0.7962978579861697,0.4358974358974359,0.4013859275053304,0.3051948051948052,0.10256410256410256,0.7239962372425277,0.5789473684210527,19.6788045889345,0.38961038961038963,0.1282051282051282,0.4230769230769231,0.3737012987012987,4.09355810843016,0.779220779220779,0.402954988538894,78
Listeria,13308,0.5730104364437095,0.6173641373601919,0.9984534780961999,0.4444444444444444,0.4890948745910576,0.33401430030643514,0.08888888888888889,0.6438702732291602,0.5681818181818182,11.3680176084294,0.3595505617977528,0.17777777777777778,0.3333333333333333,0.407914020517831,2.77900917254156,0.707865168539326,0.470201703732631,90
Listeria,13436,0.609474971853439,0.6619414005919717,0.7918575593502707,0.52,0.48943661971830843,0.3681972789115646,0.08,0.6866784247138668,0.5,4.95261101162078,0.46938775510204084,0.2,0.42,0.4576138147566719,1.67798392405139,0.73469387755102,0.443267819030759,50
Listeria,13519,0.6226936422783802,0.46809895961678655,0.7959590704127645,0.5106382978723404,0.4370952821461613,0.26764843384759235,0.0851063829787234,0.6557710913740391,0.5,20.142691296664,0.2903225806451613,0.1276595744680851,0.4787234042553192,0.3371415770609319,4.13026817570101,0.731182795698925,0.475559497523493,94
Listeria,13685,0.7655849204664491,0.7592013533820883,0.8824869791666666,0.6530612244897959,0.7641509433962269,0.14184397163120568,0.24489795918367346,0.5183528128729574,0.3617021276595745,7.91195982983339,0.22916666666666666,0.32653061224489793,0.489795918367347,0.28594771241830064,2.0557298606172,0.625,0.611668105024304,49
